raw_index,r_cm,rho_g_cm3,proton_equivalent_n_cm3,nH_X033_cm3,nH_ambientnorm_cm3,velocity_cm_s,temperature_K,wind1,shell_mass_g
109,1.812524414062e+16,1.442627227613e-20,8.624945106724e+03,2.846231885220e+03,6.170347423496e+03,1.799998131761e+08,1.448371767404e+03,1.000000000000e+00,9.858287165460e+27
110,1.829077148438e+16,1.416636928327e-20,8.469558531206e+03,2.794954315297e+03,6.059182755888e+03,1.799998193466e+08,1.459155305943e+03,1.000000000000e+00,9.858304228047e+27
111,1.845629882812e+16,1.391342690211e-20,8.318333453035e+03,2.745050039501e+03,5.950995253254e+03,1.799998257463e+08,1.469297910625e+03,1.000000000000e+00,9.858320816493e+27
112,1.862182617188e+16,1.366719877624e-20,8.171122584648e+03,2.696470452933e+03,5.845679545012e+03,1.799998323709e+08,1.478858167111e+03,1.000000000000e+00,9.858336940181e+27
113,1.878735351562e+16,1.342744937511e-20,8.027785110868e+03,2.649169086587e+03,5.743134890981e+03,1.799998392164e+08,1.487863076912e+03,1.000000000000e+00,9.858352624613e+27
114,1.895288085938e+16,1.319395340175e-20,7.888186334807e+03,2.603101490486e+03,5.643264928036e+03,1.799998462546e+08,1.496329085076e+03,1.000000000000e+00,9.858367891397e+27
115,1.911840820312e+16,1.296649525915e-20,7.752197358830e+03,2.558225128415e+03,5.545977441897e+03,1.799998534450e+08,1.504285451539e+03,1.000000000000e+00,9.858382754842e+27
116,1.928393554688e+16,1.274486854986e-20,7.619694785384e+03,2.514499279178e+03,5.451184153064e+03,1.799998607654e+08,1.511769981891e+03,1.000000000000e+00,9.858397219297e+27
117,1.944946289062e+16,1.252887561325e-20,7.490560440347e+03,2.471884945315e+03,5.358800518928e+03,1.799998682161e+08,1.518814285133e+03,1.000000000000e+00,9.858411282788e+27
118,1.961499023438e+16,1.231832710851e-20,7.364681123714e+03,2.430344770825e+03,5.268745555392e+03,1.799998757993e+08,1.525433295563e+03,1.000000000000e+00,9.858424955558e+27
119,1.978051757812e+16,1.211304160062e-20,7.241948362065e+03,2.389842959482e+03,5.180941659805e+03,1.799998834993e+08,1.531629734687e+03,1.000000000000e+00,9.858438262089e+27
120,1.994604492188e+16,1.191284515291e-20,7.122258164971e+03,2.350345194440e+03,5.095314436660e+03,1.799998912943e+08,1.537458308736e+03,1.000000000000e+00,9.858451228736e+27
121,2.011157226562e+16,1.171757095407e-20,7.005510801999e+03,2.311818564659e+03,5.011792538096e+03,1.799998991744e+08,1.542922642867e+03,1.000000000000e+00,9.858463880265e+27
122,2.027709960938e+16,1.152705895471e-20,6.891610585421e+03,2.274231493190e+03,4.930307508432e+03,1.799999071468e+08,1.548045194613e+03,1.000000000000e+00,9.858476226162e+27
123,2.044262695312e+16,1.134115554447e-20,6.780465677175e+03,2.237553673468e+03,4.850793646053e+03,1.799999152157e+08,1.552838339100e+03,1.000000000000e+00,9.858488263815e+27
124,2.060815429688e+16,1.115971325981e-20,6.671987914155e+03,2.201756011672e+03,4.773187878449e+03,1.799999233720e+08,1.557318277465e+03,1.000000000000e+00,9.858499993036e+27
125,2.077368164062e+16,1.098259048371e-20,6.566092628680e+03,2.166810567465e+03,4.697429633752e+03,1.799999315958e+08,1.561502788313e+03,1.000000000000e+00,9.858511409278e+27
126,2.093920898438e+16,1.080965120100e-20,6.462698502213e+03,2.132690505731e+03,4.623460736100e+03,1.799999398695e+08,1.565409840561e+03,1.000000000000e+00,9.858522532264e+27
127,2.110473632812e+16,1.064076470248e-20,6.361727388462e+03,2.099370038193e+03,4.551225279078e+03,1.799999481839e+08,1.569044816333e+03,1.000000000000e+00,9.858533375892e+27
128,2.127026367188e+16,1.047580534946e-20,6.263104172609e+03,2.066824376962e+03,4.480669525006e+03,1.799999565360e+08,1.572427160872e+03,1.000000000000e+00,9.858543958689e+27
129,2.143579101562e+16,1.031465233141e-20,6.166756626420e+03,2.035029686718e+03,4.411741801286e+03,1.799999649259e+08,1.575573490977e+03,1.000000000000e+00,9.858554295970e+27
130,2.160131835938e+16,1.015718942617e-20,6.072615264878e+03,2.003963037410e+03,4.344392397849e+03,1.799999733530e+08,1.578491616725e+03,1.000000000000e+00,9.858564381639e+27
131,2.176684570312e+16,1.000330483498e-20,5.980613247560e+03,1.973602371696e+03,4.278573496571e+03,1.799999818163e+08,1.581185392592e+03,1.000000000000e+00,9.858574230413e+27
132,2.193237304688e+16,9.852890950910e-21,5.890686240184e+03,1.943926459260e+03,4.214239072245e+03,1.799999903121e+08,1.583664333192e+03,1.000000000000e+00,9.858583846455e+27
133,2.209790039062e+16,9.705844184038e-21,5.802772310090e+03,1.914914862330e+03,4.151344817809e+03,1.799999988384e+08,1.585949484615e+03,1.000000000000e+00,9.858593236118e+27
134,2.226342773438e+16,9.562064786108e-21,5.716811821414e+03,1.886547901067e+03,4.089848069336e+03,1.800000073893e+08,1.588034445776e+03,1.000000000000e+00,9.858602411251e+27
135,2.242895507812e+16,9.421456658154e-21,5.632747320069e+03,1.858806615623e+03,4.029707723761e+03,1.800000159586e+08,1.589943811024e+03,1.000000000000e+00,9.858611365427e+27
136,2.259448242188e+16,9.283927220243e-21,5.550523455870e+03,1.831672740437e+03,3.970884183167e+03,1.800000245371e+08,1.591669328761e+03,1.000000000000e+00,9.858620104771e+27
137,2.276000976562e+16,9.149387245275e-21,5.470086883167e+03,1.805128671445e+03,3.913339283693e+03,1.800000331199e+08,1.593235818166e+03,1.000000000000e+00,9.858628634103e+27
138,2.292553710938e+16,9.017750718555e-21,5.391386176896e+03,1.779157438376e+03,3.857036235481e+03,1.800000417024e+08,1.594632477238e+03,1.000000000000e+00,9.858636961590e+27
139,2.309106445312e+16,8.888934715278e-21,5.314371759320e+03,1.753742680576e+03,3.801939570264e+03,1.800000502852e+08,1.595884560721e+03,1.000000000000e+00,9.858645115646e+27
140,2.325659179688e+16,8.762859226352e-21,5.238995795906e+03,1.728868612649e+03,3.748015066874e+03,1.800000588665e+08,1.596979705878e+03,1.000000000000e+00,9.858653097471e+27
141,2.342211914062e+16,8.639447063357e-21,5.165212138495e+03,1.704520005703e+03,3.695229710589e+03,1.800000674481e+08,1.597944019408e+03,1.000000000000e+00,9.858660912382e+27
142,2.358764648438e+16,8.518623729323e-21,5.092976248051e+03,1.680682161857e+03,3.643551637863e+03,1.800000760237e+08,1.598761861423e+03,1.000000000000e+00,9.858668557339e+27
143,2.375317382812e+16,8.400317311652e-21,5.022245130639e+03,1.657340893111e+03,3.592950090527e+03,1.800000845988e+08,1.599463131507e+03,1.000000000000e+00,9.858676026646e+27
144,2.391870117188e+16,8.284458394723e-21,4.952977285175e+03,1.634482504108e+03,3.543395378410e+03,1.800000931689e+08,1.600028891737e+03,1.000000000000e+00,9.858683335134e+27
145,2.408422851562e+16,8.170979923361e-21,4.885132621803e+03,1.612093765195e+03,3.494858820942e+03,1.800001017236e+08,1.600487902688e+03,1.000000000000e+00,9.858690477806e+27
146,2.424975585938e+16,8.059817138601e-21,4.818672423485e+03,1.590161899750e+03,3.447312719675e+03,1.800001102561e+08,1.600823401525e+03,1.000000000000e+00,9.858697468552e+27
147,2.441528320312e+16,7.950907454233e-21,4.753559272195e+03,1.568674559824e+03,3.400730305489e+03,1.800001187753e+08,1.601066714319e+03,1.000000000000e+00,9.858704303013e+27
148,2.458081054688e+16,7.844190393684e-21,4.689757011183e+03,1.547619813690e+03,3.355085711584e+03,1.800001272708e+08,1.601191136951e+03,1.000000000000e+00,9.858710988707e+27
149,2.474633789062e+16,7.739607482829e-21,4.627230680891e+03,1.526986124694e+03,3.310353927643e+03,1.800001357316e+08,1.601229958610e+03,1.000000000000e+00,9.858717516306e+27
150,2.491186523438e+16,7.637102185057e-21,4.565946480128e+03,1.506762338442e+03,3.266510772052e+03,1.800001441751e+08,1.601160212478e+03,1.000000000000e+00,9.858723878057e+27
151,2.507739257812e+16,7.536619871559e-21,4.505871748310e+03,1.486937676942e+03,3.223532879195e+03,1.800001526214e+08,1.601011949084e+03,1.000000000000e+00,9.858730129009e+27
152,2.524291992188e+16,7.438107651849e-21,4.446974864134e+03,1.467501705164e+03,3.181397626967e+03,1.800001610493e+08,1.600759225182e+03,1.000000000000e+00,9.858736263207e+27
153,2.540844726562e+16,7.341514357880e-21,4.389225236080e+03,1.448444327906e+03,3.140083129974e+03,1.800001694566e+08,1.600447037603e+03,1.000000000000e+00,9.858742281671e+27
154,2.557397460938e+16,7.246790465864e-21,4.332593255669e+03,1.429755774371e+03,3.099568206101e+03,1.800001778501e+08,1.600039948416e+03,1.000000000000e+00,9.858748176928e+27
155,2.573950195312e+16,7.153888051343e-21,4.277050270608e+03,1.411426589301e+03,3.059832357290e+03,1.800001862269e+08,1.599575212855e+03,1.000000000000e+00,9.858753958021e+27
156,2.590502929688e+16,7.062760711903e-21,4.222568538574e+03,1.393447617729e+03,3.020855736485e+03,1.800001945663e+08,1.599026207983e+03,1.000000000000e+00,9.858759628371e+27
157,2.607055664062e+16,6.973363496183e-21,4.169121184780e+03,1.375809990977e+03,2.982619117273e+03,1.800002028639e+08,1.598419666768e+03,1.000000000000e+00,9.858765166982e+27
158,2.623608398438e+16,6.885652894889e-21,4.116682196595e+03,1.358505124876e+03,2.945103890030e+03,1.800002111411e+08,1.597729539451e+03,1.000000000000e+00,9.858770593337e+27
159,2.640161132812e+16,6.799586744617e-21,4.065226366049e+03,1.341524700796e+03,2.908292020794e+03,1.800002193813e+08,1.596984014036e+03,1.000000000000e+00,9.858775907399e+27
160,2.656713867188e+16,6.715124199144e-21,4.014729272668e+03,1.324860659980e+03,2.872166038984e+03,1.800002275935e+08,1.596166483474e+03,1.000000000000e+00,9.858781120591e+27
161,2.673266601562e+16,6.632225661054e-21,3.965167242590e+03,1.308505190055e+03,2.836709008150e+03,1.800002357686e+08,1.595301123430e+03,1.000000000000e+00,9.858786226966e+27
162,2.689819335938e+16,6.550852755678e-21,3.916517332994e+03,1.292450719888e+03,2.801904514832e+03,1.800002439246e+08,1.594366640719e+03,1.000000000000e+00,9.858791232724e+27
163,2.706372070312e+16,6.470968277684e-21,3.868757300160e+03,1.276689909053e+03,2.767736645716e+03,1.800002520308e+08,1.593391729946e+03,1.000000000000e+00,9.858796143300e+27
164,2.722924804688e+16,6.392536137937e-21,3.821865567704e+03,1.261215637342e+03,2.734189964900e+03,1.800002601150e+08,1.592351263963e+03,1.000000000000e+00,9.858800946955e+27
165,2.739477539062e+16,6.315521356071e-21,3.775821222131e+03,1.246021003303e+03,2.701249510723e+03,1.800002681742e+08,1.591273576634e+03,1.000000000000e+00,9.858805665751e+27
166,2.756030273438e+16,6.239889983680e-21,3.730603966923e+03,1.231099309085e+03,2.668900762909e+03,1.800002762089e+08,1.590127395444e+03,1.000000000000e+00,9.858810297943e+27
167,2.772583007812e+16,6.165609083379e-21,3.686194110010e+03,1.216444056303e+03,2.637129633609e+03,1.800002842059e+08,1.588952624590e+03,1.000000000000e+00,9.858814842851e+27
168,2.789135742188e+16,6.092646687119e-21,3.642572538854e+03,1.202048937822e+03,2.605922449580e+03,1.800002921707e+08,1.587713596487e+03,1.000000000000e+00,9.858819291517e+27
169,2.805688476562e+16,6.020971778298e-21,3.599720709756e+03,1.187907834219e+03,2.575265944524e+03,1.800003001098e+08,1.586451673596e+03,1.000000000000e+00,9.858823653230e+27
170,2.822241210938e+16,5.950554251102e-21,3.557620623538e+03,1.174014805768e+03,2.545147241703e+03,1.800003080199e+08,1.585127277769e+03,1.000000000000e+00,9.858827943904e+27
171,2.838793945312e+16,5.881364861050e-21,3.516254795988e+03,1.160364082676e+03,2.515553832784e+03,1.800003158776e+08,1.583783859831e+03,1.000000000000e+00,9.858832156594e+27
172,2.855346679688e+16,5.813375207130e-21,3.475606247170e+03,1.146950061566e+03,2.486473570201e+03,1.800003237128e+08,1.582385475744e+03,1.000000000000e+00,9.858836281311e+27
173,2.871899414062e+16,5.746557723088e-21,3.435658496219e+03,1.133767303752e+03,2.457894663425e+03,1.800003315100e+08,1.580966876749e+03,1.000000000000e+00,9.858840339910e+27
174,2.888452148438e+16,5.680885614123e-21,3.396395523497e+03,1.120810522754e+03,2.429805651892e+03,1.800003392544e+08,1.579495950235e+03,1.000000000000e+00,9.858844326642e+27
175,2.905004882812e+16,5.616332839625e-21,3.357801760266e+03,1.108074580888e+03,2.402195397616e+03,1.800003469700e+08,1.578009491429e+03,1.000000000000e+00,9.858848223358e+27
176,2.921557617188e+16,5.552874113336e-21,3.319862088789e+03,1.095554489300e+03,2.375053085259e+03,1.800003546604e+08,1.576480184181e+03,1.000000000000e+00,9.858852044917e+27
177,2.938110351562e+16,5.490484853070e-21,3.282561812270e+03,1.083245398049e+03,2.348368200629e+03,1.800003623231e+08,1.574917137529e+03,1.000000000000e+00,9.858855795314e+27
178,2.954663085938e+16,5.429141169105e-21,3.245886647909e+03,1.071142593810e+03,2.322130525708e+03,1.800003699518e+08,1.573329836635e+03,1.000000000000e+00,9.858859489196e+27
179,2.971215820312e+16,5.368819824274e-21,3.209822703047e+03,1.059241492005e+03,2.296330121589e+03,1.800003775343e+08,1.571712829874e+03,1.000000000000e+00,9.858863121211e+27
180,2.987768554688e+16,5.309498225938e-21,3.174356470364e+03,1.047537635220e+03,2.270957325038e+03,1.800003850928e+08,1.570073400502e+03,1.000000000000e+00,9.858866690808e+27
181,3.004321289062e+16,5.251154402998e-21,3.139474814137e+03,1.036026688665e+03,2.246002738665e+03,1.800003926184e+08,1.568402409776e+03,1.000000000000e+00,9.858870199081e+27
182,3.020874023438e+16,5.193766982230e-21,3.105164956090e+03,1.024704435510e+03,2.221457220800e+03,1.800004001031e+08,1.566711312017e+03,1.000000000000e+00,9.858873642563e+27
183,3.037426757812e+16,5.137315171108e-21,3.071414465126e+03,1.013566773492e+03,2.197311878147e+03,1.800004075452e+08,1.564993098798e+03,1.000000000000e+00,9.858877017583e+27
184,3.053979492188e+16,5.081778744249e-21,3.038211249221e+03,1.002609712243e+03,2.173558059987e+03,1.800004149598e+08,1.563257620974e+03,1.000000000000e+00,9.858880330485e+27
185,3.070532226562e+16,5.027138021262e-21,3.005543542184e+03,9.918293689207e+02,2.150187348700e+03,1.800004223272e+08,1.561495232183e+03,1.000000000000e+00,9.858883590307e+27
186,3.087084960938e+16,4.973373832055e-21,2.973399882911e+03,9.812219613608e+02,2.127191544934e+03,1.800004296586e+08,1.559719745033e+03,1.000000000000e+00,9.858886774709e+27
187,3.103637695312e+16,4.920467536232e-21,2.941769126986e+03,9.707838119055e+02,2.104562675890e+03,1.800004369631e+08,1.557918974726e+03,1.000000000000e+00,9.858889900795e+27
188,3.120190429688e+16,4.868400978823e-21,2.910640420211e+03,9.605113386696e+02,2.082292976400e+03,1.800004442268e+08,1.556106410916e+03,1.000000000000e+00,9.858892970372e+27
189,3.136743164062e+16,4.817156492534e-21,2.880003199950e+03,9.504010559835e+02,2.060374889878e+03,1.800004514758e+08,1.554271763574e+03,1.000000000000e+00,9.858896005587e+27
190,3.153295898438e+16,4.766716863030e-21,2.849847174378e+03,9.404495675446e+02,2.038801053477e+03,1.800004586716e+08,1.552424884478e+03,1.000000000000e+00,9.858899009247e+27
191,3.169848632812e+16,4.717065305808e-21,2.820162308647e+03,9.306535618536e+02,2.017564288198e+03,1.800004658391e+08,1.550559237455e+03,1.000000000000e+00,9.858901945644e+27
192,3.186401367188e+16,4.668185498538e-21,2.790938844231e+03,9.210098185961e+02,1.996657612719e+03,1.800004729787e+08,1.548681769559e+03,1.000000000000e+00,9.858904836272e+27
193,3.202954101562e+16,4.620061526079e-21,2.762167266041e+03,9.115151977935e+02,1.976074219880e+03,1.800004800736e+08,1.546784401873e+03,1.000000000000e+00,9.858907674202e+27
194,3.219506835938e+16,4.572677889369e-21,2.733838307752e+03,9.021666415580e+02,1.955807480483e+03,1.800004871443e+08,1.544879095072e+03,1.000000000000e+00,9.858910469662e+27
195,3.236059570312e+16,4.526019488013e-21,2.705942941384e+03,8.929611706567e+02,1.935850935848e+03,1.800004941691e+08,1.542956397054e+03,1.000000000000e+00,9.858913240216e+27
196,3.252612304688e+16,4.480071588159e-21,2.678472358102e+03,8.838958781737e+02,1.916198284072e+03,1.800005011566e+08,1.541024836683e+03,1.000000000000e+00,9.858915966926e+27
197,3.269165039062e+16,4.434819837771e-21,2.651417977344e+03,8.749679325235e+02,1.896843386557e+03,1.800005081027e+08,1.539076684955e+03,1.000000000000e+00,9.858918652259e+27
198,3.285717773438e+16,4.390250234079e-21,2.624771427361e+03,8.661745710291e+02,1.877780254097e+03,1.800005150001e+08,1.537122072443e+03,1.000000000000e+00,9.858921273277e+27
199,3.302270507812e+16,4.346349137342e-21,2.598524553447e+03,8.575131026374e+02,1.859003052755e+03,1.800005218740e+08,1.535150904828e+03,1.000000000000e+00,9.858923836110e+27
200,3.318823242188e+16,4.303103244433e-21,2.572669402144e+03,8.489809027077e+02,1.840506092572e+03,1.800005287031e+08,1.533174403401e+03,1.000000000000e+00,9.858926340855e+27
201,3.335375976562e+16,4.260499572352e-21,2.547198211388e+03,8.405754097582e+02,1.822283820510e+03,1.800005355042e+08,1.531183066313e+03,1.000000000000e+00,9.858928766436e+27
202,3.351928710938e+16,4.218525485125e-21,2.522103426588e+03,8.322941307741e+02,1.804330831961e+03,1.800005422898e+08,1.529188698484e+03,1.000000000000e+00,9.858931155163e+27
203,3.368481445312e+16,4.177168639816e-21,2.497377668350e+03,8.241346305555e+02,1.786641847654e+03,1.800005490432e+08,1.527178911819e+03,1.000000000000e+00,9.858933510660e+27
204,3.385034179688e+16,4.136416996836e-21,2.473013738640e+03,8.160945337512e+02,1.769211718065e+03,1.800005557790e+08,1.525167613373e+03,1.000000000000e+00,9.858935842099e+27
205,3.401586914062e+16,4.096258816017e-21,2.449004618438e+03,8.081715240845e+02,1.752035421735e+03,1.800005624902e+08,1.523141341196e+03,1.000000000000e+00,9.858938176131e+27
206,3.418139648438e+16,4.056682621640e-21,2.425343446827e+03,8.003633374528e+02,1.735108050317e+03,1.800005691522e+08,1.521113589918e+03,1.000000000000e+00,9.858940493314e+27
207,3.434692382812e+16,4.017677216303e-21,2.402023529286e+03,7.926677646645e+02,1.718424814501e+03,1.800005757818e+08,1.519073507879e+03,1.000000000000e+00,9.858942779964e+27
208,3.451245117188e+16,3.979231671042e-21,2.379038331785e+03,7.850826494891e+02,1.701981039796e+03,1.800005823690e+08,1.517032293002e+03,1.000000000000e+00,9.858945023595e+27
209,3.467797851562e+16,3.941335324227e-21,2.356381480121e+03,7.776058884397e+02,1.685772166051e+03,1.800005889195e+08,1.514979020973e+03,1.000000000000e+00,9.858947229364e+27
210,3.484350585938e+16,3.903977768849e-21,2.334046752321e+03,7.702354282658e+02,1.669793742023e+03,1.800005954320e+08,1.512926757681e+03,1.000000000000e+00,9.858949407511e+27
211,3.500903320312e+16,3.867148838394e-21,2.312028070194e+03,7.629692631643e+02,1.654041419330e+03,1.800006019081e+08,1.510861913946e+03,1.000000000000e+00,9.858951555800e+27
212,3.517456054688e+16,3.830838603991e-21,2.290319497630e+03,7.558054342180e+02,1.638510951237e+03,1.800006083435e+08,1.508799552581e+03,1.000000000000e+00,9.858953669385e+27
213,3.534008789062e+16,3.795037363468e-21,2.268915234051e+03,7.487420272368e+02,1.623198187967e+03,1.800006147433e+08,1.506725719631e+03,1.000000000000e+00,9.858955729640e+27
214,3.550561523438e+16,3.759735648204e-21,2.247809618512e+03,7.417771741089e+02,1.608099079642e+03,1.800006211161e+08,1.504654660816e+03,1.000000000000e+00,9.858957738452e+27
215,3.567114257812e+16,3.724924210438e-21,2.226997122111e+03,7.349090502967e+02,1.593209670846e+03,1.800006274555e+08,1.502572433896e+03,1.000000000000e+00,9.858959702193e+27
216,3.583666992188e+16,3.690594010577e-21,2.206472340405e+03,7.281358723337e+02,1.578526095200e+03,1.800006337668e+08,1.500494353243e+03,1.000000000000e+00,9.858961614212e+27
217,3.600219726562e+16,3.656736225121e-21,2.186229998142e+03,7.214558993869e+02,1.564044578752e+03,1.800006400513e+08,1.498404303576e+03,1.000000000000e+00,9.858963491399e+27
218,3.616772460938e+16,3.623342230953e-21,2.166264939873e+03,7.148674301582e+02,1.549761433256e+03,1.800006463094e+08,1.496321593260e+03,1.000000000000e+00,9.858965347998e+27
219,3.633325195312e+16,3.590403595500e-21,2.146572124069e+03,7.083688009428e+02,1.535673051967e+03,1.800006525517e+08,1.494226270610e+03,1.000000000000e+00,9.858967183524e+27
220,3.649877929688e+16,3.557912076932e-21,2.127146623239e+03,7.019583856688e+02,1.521775909723e+03,1.800006587510e+08,1.492136637072e+03,1.000000000000e+00,9.858968997395e+27
221,3.666430664062e+16,3.525859622323e-21,2.107983622829e+03,6.956345955336e+02,1.508066562157e+03,1.800006649314e+08,1.490038611227e+03,1.000000000000e+00,9.858970798186e+27
222,3.682983398438e+16,3.494238362235e-21,2.089078417988e+03,6.893958779362e+02,1.494541643385e+03,1.800006710894e+08,1.487948490308e+03,1.000000000000e+00,9.858972602863e+27
223,3.699536132812e+16,3.463040589925e-21,2.070426401135e+03,6.832407123746e+02,1.481197857111e+03,1.800006772131e+08,1.485847192290e+03,1.000000000000e+00,9.858974391732e+27
224,3.716088867188e+16,3.432258771124e-21,2.052023067802e+03,6.771676123747e+02,1.468031980806e+03,1.800006832871e+08,1.483751557599e+03,1.000000000000e+00,9.858976148317e+27
225,3.732641601562e+16,3.401885543461e-21,2.033864016296e+03,6.711751253777e+02,1.455040865467e+03,1.800006893299e+08,1.481647510284e+03,1.000000000000e+00,9.858977871037e+27
226,3.749194335938e+16,3.371913715758e-21,2.015944947271e+03,6.652618325996e+02,1.442221435312e+03,1.800006953566e+08,1.479552001379e+03,1.000000000000e+00,9.858979584687e+27
227,3.765747070312e+16,3.342336248706e-21,1.998261652180e+03,6.594263452195e+02,1.429570679515e+03,1.800007013434e+08,1.477444632938e+03,1.000000000000e+00,9.858981297193e+27
228,3.782299804688e+16,3.313146242388e-21,1.980810005813e+03,6.536673019183e+02,1.417085646872e+03,1.800007072701e+08,1.475347186222e+03,1.000000000000e+00,9.858982974033e+27
229,3.798852539062e+16,3.284336949816e-21,1.963585974391e+03,6.479833715489e+02,1.404763451589e+03,1.800007131660e+08,1.473240061077e+03,1.000000000000e+00,9.858984589030e+27
230,3.815405273438e+16,3.255901781921e-21,1.946585618547e+03,6.423732541204e+02,1.392601275415e+03,1.800007190407e+08,1.471143395255e+03,1.000000000000e+00,9.858986151647e+27
231,3.831958007812e+16,3.227834292204e-21,1.929805084154e+03,6.368356777708e+02,1.380596361080e+03,1.800007248978e+08,1.469036413091e+03,1.000000000000e+00,9.858987673210e+27
232,3.848510742188e+16,3.200128169861e-21,1.913240598211e+03,6.313693974095e+02,1.368746009350e+03,1.800007307262e+08,1.466940060481e+03,1.000000000000e+00,9.858989157052e+27
233,3.865063476562e+16,3.172777242818e-21,1.896888470658e+03,6.259731953173e+02,1.357047580333e+03,1.800007365366e+08,1.464831676618e+03,1.000000000000e+00,9.858990618640e+27
234,3.881616210938e+16,3.145775471276e-21,1.880745090520e+03,6.206458798715e+02,1.345498490708e+03,1.800007423209e+08,1.462734212917e+03,1.000000000000e+00,9.858992076632e+27
235,3.898168945312e+16,3.119116939985e-21,1.864806921282e+03,6.153862840231e+02,1.334096210430e+03,1.800007480845e+08,1.460639244671e+03,1.000000000000e+00,9.858993539150e+27
236,3.914721679688e+16,3.092795852721e-21,1.849070497592e+03,6.101932642054e+02,1.322838260360e+03,1.800007538159e+08,1.458541536216e+03,1.000000000000e+00,9.858994996026e+27
237,3.931274414062e+16,3.066806532395e-21,1.833532425325e+03,6.050657003572e+02,1.311722212316e+03,1.800007595181e+08,1.456444483245e+03,1.000000000000e+00,9.858996428512e+27
238,3.947827148438e+16,3.041143429331e-21,1.818189386530e+03,6.000024975549e+02,1.300745692614e+03,1.800007652050e+08,1.454350956656e+03,1.000000000000e+00,9.858997845643e+27
239,3.964379882812e+16,3.015801111511e-21,1.803038133602e+03,5.950025840885e+02,1.289906377892e+03,1.800007708491e+08,1.452255433317e+03,1.000000000000e+00,9.858999263250e+27
240,3.980932617188e+16,2.990774248812e-21,1.788075479851e+03,5.900649083511e+02,1.279201988371e+03,1.800007764528e+08,1.450166870632e+03,1.000000000000e+00,9.859000661756e+27
241,3.997485351562e+16,2.966057622707e-21,1.773298305312e+03,5.851884407530e+02,1.268630292005e+03,1.800007820321e+08,1.448078668982e+03,1.000000000000e+00,9.859002026221e+27
242,4.014038085938e+16,2.941646128522e-21,1.758703558083e+03,5.803721741675e+02,1.258189105441e+03,1.800007875846e+08,1.445995563469e+03,1.000000000000e+00,9.859003363239e+27
243,4.030590820312e+16,2.917534767905e-21,1.744288249833e+03,5.756151224448e+02,1.247876290806e+03,1.800007931110e+08,1.443912716633e+03,1.000000000000e+00,9.859004685293e+27
244,4.047143554688e+16,2.893718640513e-21,1.730049450822e+03,5.709163187713e+02,1.237689752144e+03,1.800007986099e+08,1.441833252231e+03,1.000000000000e+00,9.859005991406e+27
245,4.063696289062e+16,2.870192945141e-21,1.715984290586e+03,5.662748158932e+02,1.227627435903e+03,1.800008040766e+08,1.439754350617e+03,1.000000000000e+00,9.859007279005e+27
246,4.080249023438e+16,2.846952973484e-21,1.702089954198e+03,5.616896848853e+02,1.217687328265e+03,1.800008095146e+08,1.437681256444e+03,1.000000000000e+00,9.859008530632e+27
247,4.096801757812e+16,2.823994119449e-21,1.688363687843e+03,5.571600169883e+02,1.207867459131e+03,1.800008149320e+08,1.435609178619e+03,1.000000000000e+00,9.859009754061e+27
248,4.113354492188e+16,2.801311872994e-21,1.674802795131e+03,5.526849223934e+02,1.198165899484e+03,1.800008203283e+08,1.433542013865e+03,1.000000000000e+00,9.859010969693e+27
249,4.129907226562e+16,2.778901810724e-21,1.661404631474e+03,5.482635283865e+02,1.188580757367e+03,1.800008256992e+08,1.431475399670e+03,1.000000000000e+00,9.859012185570e+27
250,4.146459960938e+16,2.756759590545e-21,1.648166600892e+03,5.438949782942e+02,1.179110175597e+03,1.800008310396e+08,1.429414197615e+03,1.000000000000e+00,9.859013385470e+27
251,4.163012695312e+16,2.734880955571e-21,1.635086158346e+03,5.395784322540e+02,1.169752333435e+03,1.800008363487e+08,1.427354058308e+03,1.000000000000e+00,9.859014549568e+27
252,4.179565429688e+16,2.713261741243e-21,1.622160813997e+03,5.353130686191e+02,1.160505449633e+03,1.800008416437e+08,1.425299389716e+03,1.000000000000e+00,9.859015687606e+27
253,4.196118164062e+16,2.691897869656e-21,1.609388129816e+03,5.310980828391e+02,1.151367780007e+03,1.800008469111e+08,1.423244492569e+03,1.000000000000e+00,9.859016826556e+27
254,4.212670898438e+16,2.670785334746e-21,1.596765710720e+03,5.269326845374e+02,1.142337611097e+03,1.800008521543e+08,1.421197355904e+03,1.000000000000e+00,9.859017963762e+27
255,4.229223632812e+16,2.649920206571e-21,1.584291207140e+03,5.228160983561e+02,1.133413262006e+03,1.800008573708e+08,1.419149680703e+03,1.000000000000e+00,9.859019088638e+27
256,4.245776367188e+16,2.629298631238e-21,1.571962314973e+03,5.187475639411e+02,1.124593084362e+03,1.800008625562e+08,1.417109089204e+03,1.000000000000e+00,9.859020188943e+27
257,4.262329101562e+16,2.608916835138e-21,1.559776778115e+03,5.147263367780e+02,1.115875464131e+03,1.800008677242e+08,1.415069803975e+03,1.000000000000e+00,9.859021273444e+27
258,4.278881835938e+16,2.588771118175e-21,1.547732384413e+03,5.107516868565e+02,1.107258818723e+03,1.800008728665e+08,1.413036541171e+03,1.000000000000e+00,9.859022353547e+27
259,4.295434570312e+16,2.568857845700e-21,1.535826960843e+03,5.068228970782e+02,1.098741593542e+03,1.800008779722e+08,1.411003788002e+03,1.000000000000e+00,9.859023418880e+27
