scenario,solver,component,band,frequency_hz,time_s,flux_mjy
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.867067065993e+00,9.224435396410e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,7.122485584860e+00,7.568469668488e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,8.646535029500e+00,6.059018815100e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.049669629031e+01,4.772525399043e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.274274985703e+01,3.696318463600e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.546940765246e+01,2.836694738696e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.877950801851e+01,2.160790545557e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.279789435644e+01,1.656300885371e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.767612370754e+01,1.299532959881e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.359818286284e+01,1.055502690913e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.078742758969e+01,8.967375958944e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.951500669473e+01,8.015439909475e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.011008864406e+01,7.536277303255e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,7.297227644686e+01,7.364636657936e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,8.858667904101e+01,7.391376053807e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.075422076113e+02,7.533106043405e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.305537869023e+02,7.749855527236e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.584893192461e+02,8.011884375485e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.924024182760e+02,8.308743422279e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.335721469090e+02,8.626970049698e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.835512583497e+02,8.940101037489e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.442247595686e+02,9.266118092268e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.178810060294e+02,9.614594218882e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.072980090654e+02,9.995303679559e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.158482110660e+02,1.037050862011e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,7.476256801638e+02,1.071780149332e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,9.076005216818e+02,1.103220902209e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.101806330110e+03,1.131930232045e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.337567751526e+03,1.156982302790e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.623776739189e+03,1.178033987392e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.971227921518e+03,1.190930841343e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.393025731180e+03,1.189557865193e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.905078650511e+03,1.171967067040e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.526699214175e+03,1.137691495870e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.281332398719e+03,1.084469358695e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.197439870872e+03,1.011067237759e-23
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.309573444802e+03,9.193444448956e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,7.659678234752e+03,8.084086620372e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,9.298674652605e+03,6.789004292240e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.128837891685e+04,5.442301987329e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.370383450663e+04,4.157766895233e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.663614249384e+04,3.051296182356e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.019589750164e+04,2.170786624859e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.451735887979e+04,1.513186333871e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.976351441631e+04,1.042381111049e-24
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.613222756796e+04,7.143531789697e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.386370005780e+04,4.881287991943e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.324953129838e+04,3.325919304517e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.464371632490e+04,2.262641134318e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,7.847599703515e+04,1.535691750687e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,9.526807029020e+04,1.040605265659e-25
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.156532641790e+05,7.032145027483e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.404004245548e+05,4.747738603566e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.704429127453e+05,3.126288332942e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.069138081115e+05,1.751637358481e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.511886431510e+05,1.295656429163e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.049372829387e+05,1.117175234553e-26
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.701869055846e+05,6.750336894005e-27
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.493984590722e+05,4.293382324855e-27
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.455594781169e+05,2.840319580834e-27
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.622967617148e+05,1.928638398341e-27
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,8.040131611168e+05,1.328721882314e-27
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,9.760536373079e+05,9.272517765888e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.184906851001e+06,6.517967555525e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.438449888288e+06,4.614280402693e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.746245352002e+06,3.280401853410e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.119902023850e+06,2.335770323905e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,2.573512700017e+06,1.664570813492e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.124185713603e+06,1.188971785945e-28
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,3.792690190732e+06,8.547766737972e-29
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,4.604239376759e+06,6.164049262626e-29
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,5.589441576403e+06,4.452158757281e-29
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,6.785454573394e+06,3.216995741773e-29
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,8.237387069571e+06,2.330619029287e-29
wind_ism_jump,dg_1d,total,R band,4.560000000000e+14,1.000000000000e+07,1.692638931009e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e-01,2.990466243123e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.213977189070e-01,3.389714191643e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.473740615582e-01,3.804383124117e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.789087489923e-01,4.164761978286e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.171911402017e-01,4.449453172597e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.636650898730e-01,4.565482763128e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.200834046600e-01,4.430450093176e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.885739518571e-01,3.996028985119e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.717199138213e-01,3.288822135853e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.726572150092e-01,2.453680967771e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.951927961776e-01,1.668965150422e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,8.439481965654e-01,1.059980323966e-22
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.024533859387e+00,6.483906479644e-23
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.243760734726e+00,3.930843574563e-23
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.509897160618e+00,2.456179419302e-23
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.832980710832e+00,1.635338456432e-23
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.225196770956e+00,1.201779153987e-23
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.701338121133e+00,9.932096282001e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.279362859021e+00,9.037798742308e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.981071705535e+00,8.711285574961e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.832930238572e+00,8.673758095259e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.867067065993e+00,8.764840197726e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,7.122485584860e+00,8.887993880618e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,8.646535029500e+00,8.997422371288e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.049669629031e+01,9.077933710847e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.274274985703e+01,9.083632301026e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.546940765246e+01,9.055972170596e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.877950801851e+01,8.976206966790e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.279789435644e+01,8.850080936036e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.767612370754e+01,8.671775187329e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.359818286284e+01,8.435909031385e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.078742758969e+01,8.110145382847e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.951500669473e+01,7.720773393306e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.011008864406e+01,7.275783936368e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,7.297227644686e+01,6.780540945468e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,8.858667904101e+01,6.239526251583e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.075422076113e+02,5.649230186365e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.305537869023e+02,5.006364048661e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.584893192461e+02,4.368598253337e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.924024182760e+02,3.756161586428e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.335721469090e+02,3.183444659863e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.835512583497e+02,2.659973882683e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.442247595686e+02,2.193276443282e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.178810060294e+02,1.785889592974e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.072980090654e+02,1.439619294523e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.158482110660e+02,1.149706817022e-24
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,7.476256801638e+02,9.120248734232e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,9.076005216818e+02,7.198749625176e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.101806330110e+03,5.664217194311e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.337567751526e+03,4.445461594974e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.623776739189e+03,3.483299993130e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.971227921518e+03,2.727686206245e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.393025731180e+03,2.135328398933e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.905078650511e+03,1.670674769284e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.526699214175e+03,1.305798449420e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.281332398719e+03,1.018150433136e-25
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.197439870872e+03,7.897469483690e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.309573444802e+03,6.057386461919e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,7.659678234752e+03,4.543258475425e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,9.298674652605e+03,3.340042355973e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.128837891685e+04,2.447411292071e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.370383450663e+04,1.787353000930e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.663614249384e+04,1.298452006762e-26
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.019589750164e+04,9.401972986441e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.451735887979e+04,6.774139909039e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.976351441631e+04,4.853814687662e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.613222756796e+04,3.459922719852e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.386370005780e+04,2.457110163737e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.324953129838e+04,1.736276346717e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.464371632490e+04,1.223804081363e-27
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,7.847599703515e+04,8.591904945700e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,9.526807029020e+04,6.010940123470e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.156532641790e+05,4.181323120769e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.404004245548e+05,2.903484172422e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.704429127453e+05,1.961014649414e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.069138081115e+05,1.126543016061e-28
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.511886431510e+05,9.056583267370e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.049372829387e+05,7.656876716447e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.701869055846e+05,4.059746566263e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.493984590722e+05,2.271968800320e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.455594781169e+05,1.354383889565e-29
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.622967617148e+05,8.459974875504e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,8.040131611168e+05,5.422008110836e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,9.760536373079e+05,3.573909694828e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.184906851001e+06,2.380371918945e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.438449888288e+06,1.608903128039e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.746245352002e+06,1.101421434160e-30
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.119902023850e+06,7.555354816058e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,2.573512700017e+06,5.188484571118e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.124185713603e+06,3.577246308862e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,3.792690190732e+06,2.505692949350e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,4.604239376759e+06,1.748246826999e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,5.589441576403e+06,1.224152702863e-31
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,6.785454573394e+06,8.610703900313e-32
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,8.237387069571e+06,6.105159251179e-32
wind_ism_jump,dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e+07,4.342021181616e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e-01,6.133259205061e-26
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.213977189070e-01,3.667319672111e-26
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.473740615582e-01,1.923488767773e-26
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.789087489923e-01,8.662409942195e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.171911402017e-01,2.911041362437e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.636650898730e-01,1.118685887000e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.200834046600e-01,1.888423915971e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.885739518571e-01,1.272116647864e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.717199138213e-01,1.547743392804e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.726572150092e-01,1.844050980373e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.951927961776e-01,2.171111632543e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,8.439481965654e-01,2.501676002699e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.024533859387e+00,2.684669205688e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.243760734726e+00,2.745995739913e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.509897160618e+00,2.655382240360e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.832980710832e+00,2.440023139768e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.225196770956e+00,2.154746846714e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.701338121133e+00,1.849244826874e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.279362859021e+00,1.553954849364e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.981071705535e+00,1.282530412799e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.832930238572e+00,1.047304669525e-27
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.867067065993e+00,8.466544884005e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,7.122485584860e+00,6.790731137983e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,8.646535029500e+00,5.421086733472e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.049669629031e+01,4.315362299220e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.274274985703e+01,3.417891764454e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.546940765246e+01,2.705968907506e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.877950801851e+01,2.133765393550e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.279789435644e+01,1.678867219343e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.767612370754e+01,1.318086620524e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.359818286284e+01,1.034308589496e-28
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.078742758969e+01,8.103659409861e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.951500669473e+01,6.339296375281e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.011008864406e+01,4.960418529251e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,7.297227644686e+01,3.879378097966e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,8.858667904101e+01,3.034770585561e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.075422076113e+02,2.374540083508e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.305537869023e+02,1.856600719393e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.584893192461e+02,1.453239539179e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.924024182760e+02,1.137320043373e-29
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.335721469090e+02,8.916755376401e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.835512583497e+02,7.003832463682e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.442247595686e+02,5.510417030302e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.178810060294e+02,4.350716951044e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.072980090654e+02,3.446628073194e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.158482110660e+02,2.741161790940e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,7.476256801638e+02,2.195792496008e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,9.076005216818e+02,1.774809641480e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.101806330110e+03,1.449848580488e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.337567751526e+03,1.198443579368e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.623776739189e+03,1.003061362289e-30
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.971227921518e+03,8.486548559964e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.393025731180e+03,7.235166948992e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.905078650511e+03,6.196247164142e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.526699214175e+03,5.313252323606e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.281332398719e+03,4.542678542346e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.197439870872e+03,3.857028273363e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.309573444802e+03,3.233667711811e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,7.659678234752e+03,2.644180877069e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,9.298674652605e+03,2.082773187646e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.128837891685e+04,1.581524714505e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.370383450663e+04,1.154453161645e-31
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.663614249384e+04,8.185554076712e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.019589750164e+04,5.679307348555e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.451735887979e+04,3.871708369753e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.976351441631e+04,2.609566637843e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.613222756796e+04,1.751999515887e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.386370005780e+04,1.173692018472e-32
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.324953129838e+04,7.848280323853e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.464371632490e+04,5.257341589593e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,7.847599703515e+04,3.523348267921e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,9.526807029020e+04,2.369329590597e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.156532641790e+05,1.593765733107e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.404004245548e+05,1.079093317541e-33
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.704429127453e+05,7.134832753168e-34
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.069138081115e+05,3.943377937689e-34
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.511886431510e+05,2.718567817911e-34
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.049372829387e+05,2.068971275303e-34
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.701869055846e+05,1.063535885688e-34
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.493984590722e+05,6.068265699982e-35
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.455594781169e+05,3.703471333806e-35
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.622967617148e+05,2.328265878439e-35
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,8.040131611168e+05,1.492202368080e-35
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,9.760536373079e+05,9.819432103333e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.184906851001e+06,6.424820454879e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.438449888288e+06,4.286263537387e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.746245352002e+06,2.884318613943e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.119902023850e+06,1.922766389662e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,2.573512700017e+06,1.283516607542e-36
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.124185713603e+06,8.586766475407e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,3.792690190732e+06,5.846570515585e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,4.604239376759e+06,3.921796929273e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,5.589441576403e+06,2.660561145202e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,6.785454573394e+06,1.809509142338e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,8.237387069571e+06,1.238761222846e-37
wind_ism_jump,dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e+07,8.465172790700e-38
wind_ism_jump,dg_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e-01,1.563258074757e-27
wind_ism_jump,dg_1d,sync,10 GHz,1.000000000000e+10,1.213977189070e-01,1.820000549118e-27
