case,solver,component,band,frequency_hz,time_s,flux_mjy
moderate,dg_1d,ssc,R band,4.560000000000e+14,7.476256801638e+02,1.444677836667e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,9.076005216818e+02,1.710151140192e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.101806330110e+03,2.025861972810e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.337567751526e+03,2.408019881213e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.623776739189e+03,2.862583286960e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.971227921518e+03,3.385156303693e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.393025731180e+03,3.967391188958e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.905078650511e+03,4.601994229721e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.526699214175e+03,5.272925657061e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,4.281332398719e+03,5.980078116549e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,5.197439870872e+03,6.734814121862e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,6.309573444802e+03,7.410637303919e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,7.659678234752e+03,7.883773257535e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,9.298674652605e+03,8.325179885731e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.128837891685e+04,8.740690849326e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.370383450663e+04,9.101005538933e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.663614249384e+04,9.381150245395e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.019589750164e+04,9.640959122229e-35
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.451735887979e+04,1.026789571097e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.976351441631e+04,1.117265936412e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.613222756796e+04,1.211182336819e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,4.386370005780e+04,1.340814271720e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,5.324953129838e+04,1.527082808084e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,6.464371632490e+04,1.779482179794e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,7.847599703515e+04,2.045908199791e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,9.526807029020e+04,2.388934988650e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.156532641790e+05,2.966120032508e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.404004245548e+05,3.679329442221e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.704429127453e+05,4.842382328231e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.069138081115e+05,6.635100852687e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.511886431510e+05,9.354976725661e-34
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.049372829387e+05,1.246225678197e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.701869055846e+05,1.560680898049e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,4.493984590722e+05,1.970016096872e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,5.455594781169e+05,2.332637752660e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,6.622967617148e+05,2.524008507210e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,8.040131611168e+05,2.834444291041e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,9.760536373079e+05,3.253608042395e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.184906851001e+06,3.570337706699e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.438449888288e+06,3.946075915709e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.746245352002e+06,4.358811984327e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.119902023850e+06,4.718554125643e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,2.573512700017e+06,5.477841218364e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.124185713603e+06,6.346123741886e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,3.792690190732e+06,6.713372621478e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,4.604239376759e+06,7.000604158964e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,5.589441576403e+06,7.142827602945e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,6.785454573394e+06,7.032908883296e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,8.237387069571e+06,6.537691599961e-33
moderate,dg_1d,ssc,R band,4.560000000000e+14,1.000000000000e+07,5.781763952940e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e-01,2.272590527407e-42
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.213977189070e-01,5.139650353619e-42
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.473740615582e-01,1.230951431344e-41
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.789087489923e-01,3.134331624213e-41
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.171911402017e-01,8.344363949750e-41
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.636650898730e-01,2.294513308419e-40
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.200834046600e-01,6.450019790907e-40
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.885739518571e-01,1.887433526979e-39
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.717199138213e-01,5.598805316537e-39
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.726572150092e-01,1.671501812409e-38
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.951927961776e-01,4.809068300730e-38
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,8.439481965654e-01,1.299259431536e-37
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.024533859387e+00,3.231302684307e-37
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.243760734726e+00,7.288704109407e-37
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.509897160618e+00,1.483412232483e-36
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.832980710832e+00,2.744399115122e-36
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.225196770956e+00,4.592383132123e-36
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.701338121133e+00,7.070983386681e-36
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.279362859021e+00,1.014338937550e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.981071705535e+00,1.378054955434e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.832930238572e+00,1.787910606326e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.867067065993e+00,2.240331772104e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,7.122485584860e+00,2.730303958205e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,8.646535029500e+00,3.250624774936e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.049669629031e+01,3.800413925621e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.274274985703e+01,4.380480374803e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.546940765246e+01,4.973739633739e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.877950801851e+01,5.594181075861e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.279789435644e+01,6.248642318871e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.767612370754e+01,6.959640748690e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.359818286284e+01,7.768825414853e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.078742758969e+01,8.764076375882e-35
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.951500669473e+01,1.002728491807e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.011008864406e+01,1.169423456201e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,7.297227644686e+01,1.392926811586e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,8.858667904101e+01,1.691893636215e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.075422076113e+02,2.086507306449e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.305537869023e+02,2.599689635379e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.584893192461e+02,3.250391495402e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.924024182760e+02,4.072874735687e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.335721469090e+02,5.071606497023e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.835512583497e+02,6.273878757850e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.442247595686e+02,7.697927691874e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.178810060294e+02,9.358256822911e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.072980090654e+02,1.119929650969e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.158482110660e+02,1.315056764668e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,7.476256801638e+02,1.514465765255e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,9.076005216818e+02,1.721012126569e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.101806330110e+03,1.946068808448e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.337567751526e+03,2.197130640836e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.623776739189e+03,2.467814493866e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.971227921518e+03,2.742172570013e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.393025731180e+03,3.003702133464e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.905078650511e+03,3.241505588187e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.526699214175e+03,3.447368781703e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.281332398719e+03,3.627006548269e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.197439870872e+03,3.784342702693e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.309573444802e+03,3.829580692738e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,7.659678234752e+03,3.702305101468e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,9.298674652605e+03,3.574138631474e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.128837891685e+04,3.456203393822e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.370383450663e+04,3.341462726814e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.663614249384e+04,3.212283815895e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.019589750164e+04,3.093343203381e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.451735887979e+04,3.122309089872e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.976351441631e+04,3.207133637130e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.613222756796e+04,3.247499278143e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.386370005780e+04,3.339449568923e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.324953129838e+04,3.509373530686e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.464371632490e+04,3.773652853500e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,7.847599703515e+04,4.028308259126e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,9.526807029020e+04,4.314013964281e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.156532641790e+05,4.876872881099e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.404004245548e+05,5.610232849689e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.704429127453e+05,6.635410426876e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.069138081115e+05,8.190805683762e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.511886431510e+05,1.020981769800e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.049372829387e+05,1.223147088948e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.701869055846e+05,1.339226833264e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.493984590722e+05,1.418325821525e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.455594781169e+05,1.400080794816e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.622967617148e+05,1.273307677401e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,8.040131611168e+05,1.123401233071e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,9.760536373079e+05,1.000623202254e-32
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.184906851001e+06,8.890640563838e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.438449888288e+06,7.857680428370e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.746245352002e+06,6.787359957190e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.119902023850e+06,5.605385477630e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,2.573512700017e+06,4.529070058178e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.124185713603e+06,3.561982749598e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,3.792690190732e+06,2.677695426991e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,4.604239376759e+06,1.968352016862e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,5.589441576403e+06,1.423580754294e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,6.785454573394e+06,1.014844981412e-33
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,8.237387069571e+06,7.156641303517e-34
moderate,dg_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e+07,5.002324920239e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e-01,1.193929140173e-39
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.213977189070e-01,2.427016119027e-39
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.473740615582e-01,5.202400407372e-39
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.789087489923e-01,1.171711673577e-38
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.171911402017e-01,2.730458473952e-38
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.636650898730e-01,6.510521208305e-38
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.200834046600e-01,1.577849519088e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.885739518571e-01,3.940666973449e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.717199138213e-01,9.969679699239e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.726572150092e-01,2.545670693460e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.951927961776e-01,6.374400249041e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,8.439481965654e-01,1.531205701896e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.024533859387e+00,3.459358225876e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.243760734726e+00,7.223630899802e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.509897160618e+00,1.380973373615e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.832980710832e+00,2.425746810545e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.225196770956e+00,3.893338658660e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.701338121133e+00,5.780021010419e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.279362859021e+00,8.022446452240e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.981071705535e+00,1.057097959266e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.832930238572e+00,1.333079255498e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.867067065993e+00,1.628818204771e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,7.122485584860e+00,1.937801164033e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,8.646535029500e+00,2.254246676132e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.049669629031e+01,2.577668440412e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.274274985703e+01,2.909578572354e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.546940765246e+01,3.243434376560e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.877950801851e+01,3.586368390186e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.279789435644e+01,3.943975322354e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.767612370754e+01,4.336076074030e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.359818286284e+01,4.795049439308e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.078742758969e+01,5.380110841742e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.951500669473e+01,6.130218275941e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.011008864406e+01,7.114395031282e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,7.297227644686e+01,8.416101576891e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,8.858667904101e+01,1.011208260530e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.075422076113e+02,1.227987737226e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.305537869023e+02,1.502084730192e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.584893192461e+02,1.838470722660e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.924024182760e+02,2.250066013200e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.335721469090e+02,2.730419479755e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.835512583497e+02,3.286047510187e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.442247595686e+02,3.916221408292e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.178810060294e+02,4.616701069948e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.072980090654e+02,5.348031705876e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.158482110660e+02,6.065276867644e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,7.476256801638e+02,6.727831199002e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,9.076005216818e+02,7.341632352004e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.101806330110e+03,7.949321030548e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.337567751526e+03,8.573342232262e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.623776739189e+03,9.178897621898e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.971227921518e+03,9.698409393584e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.393025731180e+03,1.007443358993e-31
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.905078650511e+03,1.028156191221e-31
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.526699214175e+03,1.030629747037e-31
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.281332398719e+03,1.017818845398e-31
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.197439870872e+03,9.905490860434e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.309573444802e+03,9.146943975655e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,7.659678234752e+03,7.838594118470e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,9.298674652605e+03,6.713945576527e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.128837891685e+04,5.750823824685e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.370383450663e+04,4.907257660064e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.663614249384e+04,4.113395331727e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.019589750164e+04,3.421099988120e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.451735887979e+04,3.012307373674e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.976351441631e+04,2.578336204310e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.613222756796e+04,2.002335257798e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.386370005780e+04,1.495379470795e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.324953129838e+04,1.085724736618e-32
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.464371632490e+04,7.749917844273e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,7.847599703515e+04,5.474881073386e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,9.526807029020e+04,3.850968200814e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.156532641790e+05,2.741309346003e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.404004245548e+05,1.972427703115e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.704429127453e+05,1.413286323631e-33
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.069138081115e+05,9.951396450463e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.511886431510e+05,6.840224167728e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.049372829387e+05,4.603133703794e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.701869055846e+05,3.032662396397e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.493984590722e+05,1.950320125800e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.455594781169e+05,1.222944657949e-34
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.622967617148e+05,7.511206173928e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,8.040131611168e+05,4.637809302183e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,9.760536373079e+05,3.000307134491e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.184906851001e+06,2.065047926663e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.438449888288e+06,1.461133104165e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.746245352002e+06,1.021011329193e-35
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.119902023850e+06,6.955634321546e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,2.573512700017e+06,4.635551689971e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.124185713603e+06,3.064741359115e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,3.792690190732e+06,2.011942962617e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,4.604239376759e+06,1.307810299656e-36
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,5.589441576403e+06,8.451047408217e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,6.785454573394e+06,5.438586519959e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,8.237387069571e+06,3.495354461148e-37
moderate,dg_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e+07,2.244539993725e-37
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,1.000000000000e-01,1.301386970937e-30
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,1.213977189070e-01,2.177629516904e-30
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,1.473740615582e-01,3.756782179452e-30
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,1.789087489923e-01,6.678409448387e-30
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,2.171911402017e-01,1.212172353273e-29
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,2.636650898730e-01,2.232477055243e-29
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,3.200834046600e-01,4.155825581873e-29
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,3.885739518571e-01,7.852128773120e-29
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,4.717199138213e-01,1.492337601656e-28
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,5.726572150092e-01,2.835116822859e-28
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,6.951927961776e-01,5.319717373402e-28
strong,fullhide_1d,total,10 GHz,1.000000000000e+10,8.439481965654e-01,9.712649107452e-28
